"","gene_1","gene_2","gene_3","gene_4","gene_5","gene_6","gene_7","gene_8","gene_9","gene_10","gene_11","gene_12","gene_13","gene_14","gene_15","gene_16","gene_17","gene_18","gene_19","gene_20","gene_21","gene_22","gene_23","gene_24","gene_25","gene_26","gene_27","gene_28","gene_29","gene_30","gene_31","gene_32","gene_33","gene_34","gene_35","gene_36","gene_37","gene_38","gene_39","gene_40","gene_41","gene_42","gene_43","gene_44","gene_45","gene_46","gene_47","gene_48","gene_49","gene_50","gene_51","gene_52","gene_53","gene_54","gene_55","gene_56","gene_57","gene_58","gene_59","gene_60","gene_61","gene_62","gene_63","gene_64","gene_65","gene_66","gene_67","gene_68","gene_69","gene_70","gene_71","gene_72","gene_73","gene_74","gene_75","gene_76","gene_77","gene_78","gene_79","gene_80","gene_81","gene_82","gene_83","gene_84","gene_85","gene_90","gene_91","gene_98","gene_110","gene_111","gene_130","gene_135","gene_169","gene_200","gene_201"
"OG0000422:","fig|1196095.133.peg.2011","fig|1196095.123.peg.107","fig|1196095.122.peg.1266","fig|1196095.102.peg.2056","fig|1196095.97.peg.1311","fig|1196095.111.peg.1536","fig|1196095.129.peg.161","fig|1196095.126.peg.1822","fig|1196095.117.peg.2026","fig|1196095.132.peg.97","fig|1196095.127.peg.1106","fig|1196095.99.peg.748","fig|1196095.112.peg.137","fig|1196095.125.peg.716","fig|1196095.116.peg.2779","fig|1196095.106.peg.2151","fig|1196095.133.peg.3506","fig|1196095.110.peg.1251","fig|1196095.99.peg.888","fig|1196095.100.peg.255","fig|1196095.95.peg.1803","fig|1196095.96.peg.836","fig|1196095.94.peg.1612","fig|1196095.119.peg.97","fig|1196095.98.peg.927","fig|1196095.135.peg.1024","fig|1196095.130.peg.1000","fig|1196095.128.peg.1150","fig|1196095.108.peg.1431","fig|1196095.134.peg.2209","fig|1196095.121.peg.2421","fig|1196095.103.peg.1677","fig|1196095.118.peg.769","fig|1196095.109.peg.1497","fig|1196095.120.peg.1442","fig|1196095.131.peg.687","fig|1196095.101.peg.1993","fig|1196095.115.peg.1547","fig|1196095.107.peg.907","fig|1196095.114.peg.1154","fig|1196095.124.peg.700","fig|1196095.104.peg.128","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000454:","fig|1196095.133.peg.2479","fig|1196095.120.peg.2034","fig|1196095.115.peg.1913","fig|1196095.114.peg.1503","fig|1196095.132.peg.375","fig|1196095.106.peg.1960","fig|1196095.101.peg.1092","fig|1196095.135.peg.828","fig|1196095.119.peg.449","fig|1196095.105.peg.1373","fig|1196095.118.peg.1131","fig|1196095.123.peg.1126","fig|1196095.126.peg.2074","fig|1196095.110.peg.712","fig|1196095.111.peg.718","fig|1196095.112.peg.493","fig|1196095.104.peg.683","fig|1196095.98.peg.1731","fig|1196095.108.peg.1178","fig|1196095.125.peg.2273","fig|1196095.94.peg.325","fig|1196095.117.peg.2494","fig|1196095.100.peg.355","fig|1196095.128.peg.2375","fig|1196095.124.peg.367","fig|1196095.107.peg.1453","fig|1196095.103.peg.1806","fig|1196095.121.peg.1549","fig|1196095.95.peg.167","fig|1196095.122.peg.2185","fig|1196095.99.peg.2323","fig|1196095.102.peg.965","fig|1196095.109.peg.1554","fig|1196095.129.peg.907","fig|1196095.130.peg.2367","fig|1196095.131.peg.1129","fig|1196095.116.peg.262","fig|1196095.127.peg.1395","fig|1196095.134.peg.1298","fig|1196095.113.peg.1404","fig|1196095.96.peg.1964","fig|1196095.97.peg.696","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000504:","fig|1196095.133.peg.3621","fig|1196095.102.peg.2410","fig|1196095.95.peg.269","fig|1196095.135.peg.631","fig|1196095.104.peg.1155","fig|1196095.118.peg.2344","fig|1196095.107.peg.330","fig|1196095.119.peg.621","fig|1196095.111.peg.1846","fig|1196095.126.peg.708","fig|1196095.123.peg.2003","fig|1196095.114.peg.103","fig|1196095.112.peg.621","fig|1196095.96.peg.326","fig|1196095.110.peg.2658","fig|1196095.98.peg.2322","fig|1196095.121.peg.2191","fig|1196095.120.peg.1674","fig|1196095.113.peg.360","fig|1196095.100.peg.465","fig|1196095.97.peg.1393","fig|1196095.103.peg.142","fig|1196095.129.peg.810","fig|1196095.116.peg.382","fig|1196095.122.peg.2311","fig|1196095.105.peg.781","fig|1196095.99.peg.1719","fig|1196095.108.peg.799","fig|1196095.115.peg.1966","fig|1196095.109.peg.1081","fig|1196095.134.peg.850","fig|1196095.128.peg.2433","fig|1196095.124.peg.560","fig|1196095.94.peg.1178","fig|1196095.131.peg.1027","fig|1196095.101.peg.215","fig|1196095.117.peg.560","fig|1196095.130.peg.1264","fig|1196095.132.peg.628","fig|1196095.125.peg.296","fig|1196095.127.peg.2226","fig|1196095.106.peg.1629","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000549:","fig|1196095.133.peg.1393","fig|1196095.128.peg.2178","fig|1196095.100.peg.729","fig|1196095.122.peg.691","fig|1196095.130.peg.1555","fig|1196095.97.peg.1857","fig|1196095.126.peg.227","fig|1196095.123.peg.1166","fig|1196095.102.peg.328","fig|1196095.94.peg.162","fig|1196095.134.peg.1505","fig|1196095.110.peg.747","fig|1196095.129.peg.2015","fig|1196095.125.peg.399","fig|1196095.107.peg.1052","fig|1196095.121.peg.1449","fig|1196095.112.peg.958","fig|1196095.95.peg.536","fig|1196095.135.peg.1521","fig|1196095.116.peg.2515","fig|1196095.108.peg.668","fig|1196095.118.peg.1454","fig|1196095.109.peg.2188","fig|1196095.119.peg.1528","fig|1196095.104.peg.2447","fig|1196095.106.peg.2366","fig|1196095.132.peg.2097","fig|1196095.114.peg.999","fig|1196095.99.peg.1184","fig|1196095.115.peg.835","fig|1196095.120.peg.54","fig|1196095.113.peg.1587","fig|1196095.124.peg.1569","fig|1196095.96.peg.1659","fig|1196095.117.peg.1720","fig|1196095.105.peg.1692","fig|1196095.103.peg.1365","fig|1196095.111.peg.1942","fig|1196095.127.peg.1983","fig|1196095.131.peg.1679","fig|1196095.98.peg.881","fig|1196095.101.peg.695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000623:","fig|1196095.133.peg.2786","fig|1196095.111.peg.1066","fig|1196095.114.peg.267","fig|1196095.132.peg.838","fig|1196095.115.peg.1132","fig|1196095.126.peg.1455","fig|1196095.125.peg.1394","fig|1196095.128.peg.1504","fig|1196095.97.peg.1878","fig|1196095.135.peg.2135","fig|1196095.116.peg.2213","fig|1196095.120.peg.1096","fig|1196095.127.peg.923","fig|1196095.104.peg.1450","fig|1196095.112.peg.1607","fig|1196095.130.peg.2197","fig|1196095.109.peg.1214","fig|1196095.100.peg.889","fig|1196095.129.peg.1450","fig|1196095.119.peg.469","fig|1196095.94.peg.456","fig|1196095.113.peg.1832","fig|1196095.124.peg.2327","fig|1196095.105.peg.2330","fig|1196095.108.peg.1379","fig|1196095.107.peg.2233","fig|1196095.122.peg.1488","fig|1196095.103.peg.1722","fig|1196095.118.peg.1838","fig|1196095.99.peg.2419","fig|1196095.96.peg.120","fig|1196095.121.peg.2720","fig|1196095.123.peg.1521","fig|1196095.117.peg.1094","fig|1196095.134.peg.1405","fig|1196095.106.peg.1081","fig|1196095.102.peg.571","fig|1196095.98.peg.1158","fig|1196095.101.peg.1791","fig|1196095.131.peg.1292","fig|1196095.95.peg.771","fig|1196095.110.peg.1631","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000643:","fig|1196095.133.peg.3266","fig|1196095.108.peg.924","fig|1196095.132.peg.1732","fig|1196095.106.peg.2195","fig|1196095.134.peg.1101","fig|1196095.117.peg.2662","fig|1196095.120.peg.2543","fig|1196095.119.peg.2009","fig|1196095.126.peg.1659","fig|1196095.123.peg.2167","fig|1196095.99.peg.515","fig|1196095.129.peg.1246","fig|1196095.109.peg.671","fig|1196095.107.peg.1001","fig|1196095.94.peg.734","fig|1196095.125.peg.1641","fig|1196095.113.peg.1051","fig|1196095.124.peg.2467","fig|1196095.114.peg.417","fig|1196095.130.peg.1957","fig|1196095.96.peg.2326","fig|1196095.112.peg.328","fig|1196095.116.peg.2374","fig|1196095.115.peg.2151","fig|1196095.122.peg.1974","fig|1196095.121.peg.1054","fig|1196095.128.peg.675","fig|1196095.102.peg.2386","fig|1196095.118.peg.2549","fig|1196095.111.peg.2459","fig|1196095.104.peg.636","fig|1196095.100.peg.965","fig|1196095.135.peg.1294","fig|1196095.127.peg.42","fig|1196095.131.peg.425","fig|1196095.101.peg.324","fig|1196095.103.peg.1165","fig|1196095.105.peg.38","fig|1196095.98.peg.1570","fig|1196095.95.peg.1014","fig|1196095.110.peg.1874","fig|1196095.97.peg.2242","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000670:","fig|1196095.133.peg.3409","fig|1196095.130.peg.879","fig|1196095.102.peg.724","fig|1196095.114.peg.78","fig|1196095.129.peg.764","fig|1196095.108.peg.108","fig|1196095.117.peg.2129","fig|1196095.122.peg.423","fig|1196095.96.peg.1502","fig|1196095.109.peg.1400","fig|1196095.106.peg.1261","fig|1196095.112.peg.1710","fig|1196095.105.peg.487","fig|1196095.116.peg.845","fig|1196095.128.peg.2585","fig|1196095.123.peg.232","fig|1196095.100.peg.1023","fig|1196095.94.peg.1513","fig|1196095.126.peg.397","fig|1196095.103.peg.1495","fig|1196095.131.peg.1082","fig|1196095.98.peg.1434","fig|1196095.132.peg.1591","fig|1196095.99.peg.39","fig|1196095.104.peg.1798","fig|1196095.95.peg.1704","fig|1196095.134.peg.741","fig|1196095.124.peg.109","fig|1196095.120.peg.1581","fig|1196095.135.peg.2102","fig|1196095.127.peg.1606","fig|1196095.119.peg.1765","fig|1196095.97.peg.1189","fig|1196095.110.peg.1140","fig|1196095.125.peg.1969","fig|1196095.115.peg.234","fig|1196095.121.peg.957","fig|1196095.107.peg.287","fig|1196095.118.peg.1232","fig|1196095.111.peg.1301","fig|1196095.101.peg.1767","fig|1196095.113.peg.110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000746:","fig|1196095.133.peg.3601","fig|1196095.106.peg.236","fig|1196095.107.peg.681","fig|1196095.97.peg.1752","fig|1196095.132.peg.1021","fig|1196095.115.peg.2220","fig|1196095.135.peg.1215","fig|1196095.98.peg.587","fig|1196095.126.peg.1528","fig|1196095.134.peg.1028","fig|1196095.120.peg.1768","fig|1196095.114.peg.131","fig|1196095.119.peg.1474","fig|1196095.94.peg.1359","fig|1196095.111.peg.2110","fig|1196095.113.peg.64","fig|1196095.102.peg.1424","fig|1196095.129.peg.1178","fig|1196095.103.peg.905","fig|1196095.109.peg.2099","fig|1196095.127.peg.121","fig|1196095.125.peg.68","fig|1196095.128.peg.141","fig|1196095.95.peg.1287","fig|1196095.131.peg.358","fig|1196095.118.peg.2022","fig|1196095.105.peg.2266","fig|1196095.117.peg.2561","fig|1196095.121.peg.183","fig|1196095.124.peg.1422","fig|1196095.122.peg.458","fig|1196095.99.peg.1140","fig|1196095.112.peg.1076","fig|1196095.123.peg.2106","fig|1196095.108.peg.289","fig|1196095.100.peg.1274","fig|1196095.96.peg.905","fig|1196095.101.peg.1576","fig|1196095.116.peg.2052","fig|1196095.110.peg.2372","fig|1196095.130.peg.1885","fig|1196095.104.peg.1941","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000838:","fig|1196095.133.peg.2993","fig|1196095.110.peg.2623","fig|1196095.97.peg.804","fig|1196095.128.peg.2021","fig|1196095.127.peg.1730","fig|1196095.108.peg.2109","fig|1196095.118.peg.834","fig|1196095.130.peg.699","fig|1196095.129.peg.2118","fig|1196095.126.peg.1237","fig|1196095.135.peg.294","fig|1196095.131.peg.1527","fig|1196095.115.peg.461","fig|1196095.122.peg.272","fig|1196095.113.peg.132","fig|1196095.114.peg.1904","fig|1196095.111.peg.2573","fig|1196095.120.peg.2187","fig|1196095.98.peg.198","fig|1196095.107.peg.158","fig|1196095.121.peg.1705","fig|1196095.116.peg.411","fig|1196095.99.peg.820","fig|1196095.104.peg.1288","fig|1196095.106.peg.458","fig|1196095.95.peg.2141","fig|1196095.125.peg.1208","fig|1196095.124.peg.1069","fig|1196095.105.peg.2447","fig|1196095.112.peg.1199","fig|1196095.109.peg.1301","fig|1196095.102.peg.1013","fig|1196095.134.peg.1756","fig|1196095.103.peg.1306","fig|1196095.123.peg.1709","fig|1196095.132.peg.1426","fig|1196095.101.peg.640","fig|1196095.100.peg.1563","fig|1196095.96.peg.1721","fig|1196095.117.peg.2405","fig|1196095.119.peg.348","fig|1196095.94.peg.1979","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000898:","fig|1196095.133.peg.2497","fig|1196095.105.peg.1262","fig|1196095.108.peg.1836","fig|1196095.122.peg.1677","fig|1196095.109.peg.1806","fig|1196095.99.peg.362","fig|1196095.103.peg.1094","fig|1196095.95.peg.2015","fig|1196095.104.peg.1384","fig|1196095.113.peg.1760","fig|1196095.134.peg.946","fig|1196095.120.peg.2470","fig|1196095.94.peg.1811","fig|1196095.114.peg.2030","fig|1196095.131.peg.495","fig|1196095.132.peg.1301","fig|1196095.116.peg.2290","fig|1196095.129.peg.1326","fig|1196095.125.peg.1551","fig|1196095.110.peg.556","fig|1196095.98.peg.508","fig|1196095.97.peg.2010","fig|1196095.118.peg.433","fig|1196095.102.peg.2294","fig|1196095.107.peg.753","fig|1196095.121.peg.2563","fig|1196095.117.peg.1020","fig|1196095.111.peg.601","fig|1196095.135.peg.115","fig|1196095.101.peg.398","fig|1196095.128.peg.1644","fig|1196095.119.peg.1270","fig|1196095.126.peg.272","fig|1196095.106.peg.2055","fig|1196095.130.peg.2040","fig|1196095.123.peg.798","fig|1196095.115.peg.582","fig|1196095.96.peg.37","fig|1196095.112.peg.1337","fig|1196095.127.peg.1861","fig|1196095.100.peg.1715","fig|1196095.124.peg.2381","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000938:","fig|1196095.133.peg.1457","fig|1196095.118.peg.1401","fig|1196095.95.peg.436","fig|1196095.122.peg.1909","fig|1196095.114.peg.1435","fig|1196095.104.peg.1033","fig|1196095.125.peg.2392","fig|1196095.126.peg.1687","fig|1196095.120.peg.781","fig|1196095.110.peg.92","fig|1196095.108.peg.238","fig|1196095.132.peg.167","fig|1196095.116.peg.2648","fig|1196095.129.peg.333","fig|1196095.119.peg.1105","fig|1196095.124.peg.268","fig|1196095.117.peg.1819","fig|1196095.121.peg.568","fig|1196095.115.peg.909","fig|1196095.105.peg.755","fig|1196095.100.peg.1863","fig|1196095.123.peg.1056","fig|1196095.112.peg.2151","fig|1196095.102.peg.2237","fig|1196095.96.peg.1851","fig|1196095.106.peg.2267","fig|1196095.113.peg.774","fig|1196095.101.peg.1908","fig|1196095.99.peg.2455","fig|1196095.128.peg.1280","fig|1196095.103.peg.1837","fig|1196095.98.peg.2423","fig|1196095.130.peg.1087","fig|1196095.94.peg.1224","fig|1196095.135.peg.906","fig|1196095.131.peg.895","fig|1196095.97.peg.1509","fig|1196095.109.peg.749","fig|1196095.127.peg.2189","fig|1196095.134.peg.419","fig|1196095.111.peg.52","fig|1196095.107.peg.1739","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000989:","fig|1196095.133.peg.1741","fig|1196095.134.peg.1273","fig|1196095.130.peg.2393","fig|1196095.109.peg.58","fig|1196095.135.peg.851","fig|1196095.102.peg.2440","fig|1196095.115.peg.1929","fig|1196095.112.peg.759","fig|1196095.122.peg.2169","fig|1196095.104.peg.2082","fig|1196095.129.peg.877","fig|1196095.111.peg.466","fig|1196095.131.peg.1113","fig|1196095.121.peg.1579","fig|1196095.108.peg.1196","fig|1196095.126.peg.2090","fig|1196095.124.peg.398","fig|1196095.123.peg.1142","fig|1196095.117.peg.2517","fig|1196095.132.peg.346","fig|1196095.105.peg.1923","fig|1196095.95.peg.117","fig|1196095.113.peg.1386","fig|1196095.125.peg.2242","fig|1196095.127.peg.1366","fig|1196095.118.peg.1107","fig|1196095.101.peg.1108","fig|1196095.94.peg.230","fig|1196095.114.peg.1519","fig|1196095.99.peg.2347","fig|1196095.96.peg.302","fig|1196095.98.peg.1707","fig|1196095.103.peg.1822","fig|1196095.128.peg.2397","fig|1196095.120.peg.2287","fig|1196095.106.peg.686","fig|1196095.110.peg.619","fig|1196095.107.peg.1430","fig|1196095.119.peg.420","fig|1196095.100.peg.479","fig|1196095.97.peg.674","fig|1196095.116.peg.1140","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001102:","fig|1196095.133.peg.2017","fig|1196095.97.peg.1317","fig|1196095.130.peg.994","fig|1196095.102.peg.2050","fig|1196095.96.peg.842","fig|1196095.122.peg.1260","fig|1196095.108.peg.1425","fig|1196095.123.peg.101","fig|1196095.98.peg.921","fig|1196095.121.peg.2427","fig|1196095.106.peg.2157","fig|1196095.125.peg.722","fig|1196095.112.peg.131","fig|1196095.115.peg.1541","fig|1196095.120.peg.1448","fig|1196095.101.peg.1999","fig|1196095.114.peg.1148","fig|1196095.129.peg.155","fig|1196095.128.peg.1144","fig|1196095.110.peg.1245","fig|1196095.135.peg.1030","fig|1196095.103.peg.1671","fig|1196095.127.peg.1100","fig|1196095.99.peg.742","fig|1196095.107.peg.913","fig|1196095.131.peg.693","fig|1196095.119.peg.103","fig|1196095.132.peg.91","fig|1196095.99.peg.894","fig|1196095.116.peg.2785","fig|1196095.111.peg.1530","fig|1196095.100.peg.261","fig|1196095.109.peg.1491","fig|1196095.117.peg.2020","fig|1196095.118.peg.775","fig|1196095.124.peg.706","fig|1196095.95.peg.1797","fig|1196095.104.peg.122","fig|1196095.134.peg.2215","fig|1196095.94.peg.1606","fig|1196095.126.peg.1828","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001260:","fig|1196095.133.peg.1133","fig|1196095.128.peg.1551","fig|1196095.102.peg.1565","fig|1196095.114.peg.317","fig|1196095.134.peg.1459","fig|1196095.94.peg.2181","fig|1196095.95.peg.821","fig|1196095.135.peg.254","fig|1196095.120.peg.1045","fig|1196095.96.peg.610","fig|1196095.122.peg.1436","fig|1196095.104.peg.774","fig|1196095.99.peg.1794","fig|1196095.110.peg.1680","fig|1196095.108.peg.1602","fig|1196095.121.peg.2666","fig|1196095.105.peg.129","fig|1196095.131.peg.1337","fig|1196095.98.peg.1207","fig|1196095.132.peg.802","fig|1196095.125.peg.1448","fig|1196095.101.peg.672","fig|1196095.129.peg.1416","fig|1196095.100.peg.1595","fig|1196095.109.peg.1263","fig|1196095.124.peg.2279","fig|1196095.113.peg.284","fig|1196095.127.peg.879","fig|1196095.103.peg.1338","fig|1196095.111.peg.1115","fig|1196095.130.peg.2141","fig|1196095.117.peg.1049","fig|1196095.116.peg.2258","fig|1196095.123.peg.1478","fig|1196095.115.peg.1078","fig|1196095.97.peg.138","fig|1196095.118.peg.1886","fig|1196095.126.peg.1205","fig|1196095.112.peg.1755","fig|1196095.119.peg.1811","fig|1196095.107.peg.2162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001287:","fig|1196095.133.peg.3048","fig|1196095.110.peg.2177","fig|1196095.125.peg.2368","fig|1196095.96.peg.1880","fig|1196095.114.peg.1306","fig|1196095.113.peg.1111","fig|1196095.129.peg.284","fig|1196095.95.peg.884","fig|1196095.101.peg.1931","fig|1196095.124.peg.567","fig|1196095.118.peg.1368","fig|1196095.121.peg.1160","fig|1196095.128.peg.1255","fig|1196095.109.peg.1667","fig|1196095.130.peg.1065","fig|1196095.115.peg.1029","fig|1196095.98.peg.2016","fig|1196095.106.peg.417","fig|1196095.119.peg.1107","fig|1196095.107.peg.2012","fig|1196095.126.peg.1714","fig|1196095.108.peg.1093","fig|1196095.104.peg.2036","fig|1196095.132.peg.1095","fig|1196095.134.peg.397","fig|1196095.116.peg.1292","fig|1196095.99.peg.1522","fig|1196095.135.peg.887","fig|1196095.120.peg.2252","fig|1196095.111.peg.647","fig|1196095.103.peg.1860","fig|1196095.94.peg.1011","fig|1196095.97.peg.2370","fig|1196095.100.peg.1887","fig|1196095.112.peg.1858","fig|1196095.127.peg.2059","fig|1196095.117.peg.1209","fig|1196095.123.peg.940","fig|1196095.122.peg.1795","fig|1196095.131.peg.857","fig|1196095.102.peg.2234","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001342:","fig|1196095.133.peg.2909","fig|1196095.101.peg.1668","fig|1196095.98.peg.1341","fig|1196095.94.peg.1753","fig|1196095.123.peg.432","fig|1196095.102.peg.690","fig|1196095.120.peg.257","fig|1196095.108.peg.1331","fig|1196095.116.peg.2464","fig|1196095.113.peg.860","fig|1196095.107.peg.253","fig|1196095.122.peg.843","fig|1196095.103.peg.633","fig|1196095.114.peg.632","fig|1196095.117.peg.285","fig|1196095.132.peg.1073","fig|1196095.104.peg.1403","fig|1196095.130.peg.1290","fig|1196095.125.peg.520","fig|1196095.129.peg.1600","fig|1196095.124.peg.1839","fig|1196095.105.peg.2102","fig|1196095.135.peg.1985","fig|1196095.131.peg.2117","fig|1196095.96.peg.1356","fig|1196095.110.peg.340","fig|1196095.128.peg.533","fig|1196095.121.peg.2101","fig|1196095.99.peg.1945","fig|1196095.118.peg.1634","fig|1196095.95.peg.292","fig|1196095.112.peg.681","fig|1196095.126.peg.1926","fig|1196095.115.peg.144","fig|1196095.97.peg.461","fig|1196095.111.peg.97","fig|1196095.134.peg.326","fig|1196095.109.peg.156","fig|1196095.106.peg.1828","fig|1196095.127.peg.541","fig|1196095.100.peg.1202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001611:","fig|1196095.133.peg.2133","fig|1196095.109.peg.2253","fig|1196095.97.peg.300","fig|1196095.133.peg.3068","fig|1196095.104.peg.2430","fig|1196095.95.peg.1319","fig|1196095.98.peg.816","fig|1196095.110.peg.2546","fig|1196095.130.peg.1570","fig|1196095.106.peg.2350","fig|1196095.134.peg.1487","fig|1196095.102.peg.342","fig|1196095.125.peg.1090","fig|1196095.111.peg.521","fig|1196095.105.peg.14","fig|1196095.120.peg.2061","fig|1196095.108.peg.671","fig|1196095.97.peg.201","fig|1196095.117.peg.1705","fig|1196095.115.peg.854","fig|1196095.131.peg.2021","fig|1196095.122.peg.703","fig|1196095.118.peg.1438","fig|1196095.94.peg.1328","fig|1196095.116.peg.2530","fig|1196095.99.peg.545","fig|1196095.123.peg.1154","fig|1196095.113.peg.1590","fig|1196095.107.peg.77","fig|1196095.96.peg.1640","fig|1196095.112.peg.2055","fig|1196095.124.peg.1585","fig|1196095.114.peg.1013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001625:","fig|1196095.133.peg.3360","fig|1196095.125.peg.39","fig|1196095.105.peg.1038","fig|1196095.122.peg.2132","fig|1196095.118.peg.41","fig|1196095.119.peg.2081","fig|1196095.128.peg.604","fig|1196095.110.peg.2487","fig|1196095.103.peg.522","fig|1196095.104.peg.806","fig|1196095.123.peg.2086","fig|1196095.124.peg.1238","fig|1196095.127.peg.139","fig|1196095.101.peg.1239","fig|1196095.100.peg.869","fig|1196095.132.peg.1003","fig|1196095.134.peg.644","fig|1196095.96.peg.1467","fig|1196095.94.peg.13","fig|1196095.121.peg.2057","fig|1196095.102.peg.1669","fig|1196095.117.peg.1647","fig|1196095.116.peg.2586","fig|1196095.130.peg.1677","fig|1196095.115.peg.2242","fig|1196095.111.peg.1467","fig|1196095.106.peg.2235","fig|1196095.95.peg.605","fig|1196095.114.peg.1726","fig|1196095.131.peg.1755","fig|1196095.126.peg.114","fig|1196095.135.peg.1626","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001632:","fig|1196095.133.peg.284","fig|1196095.109.peg.628","fig|1196095.132.peg.512","fig|1196095.112.peg.1094","fig|1196095.135.peg.2321","fig|1196095.115.peg.1264","fig|1196095.108.peg.2169","fig|1196095.126.peg.444","fig|1196095.120.peg.413","fig|1196095.101.peg.825","fig|1196095.105.peg.970","fig|1196095.126.peg.776","fig|1196095.116.peg.584","fig|1196095.99.peg.1894","fig|1196095.109.peg.629","fig|1196095.131.peg.214","fig|1196095.99.peg.1893","fig|1196095.98.peg.1857","fig|1196095.115.peg.1263","fig|1196095.107.peg.823","fig|1196095.98.peg.1856","fig|1196095.112.peg.1093","fig|1196095.119.peg.1658","fig|1196095.113.peg.1135","fig|1196095.126.peg.746","fig|1196095.106.peg.986","fig|1196095.134.peg.50","fig|1196095.118.peg.1504","fig|1196095.116.peg.585","fig|1196095.133.peg.182","fig|1196095.96.peg.2403","fig|1196095.126.peg.443","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001669:","fig|1196095.133.peg.3203","fig|1196095.105.peg.1095","fig|1196095.108.peg.1164","fig|1196095.131.peg.109","fig|1196095.106.peg.490","fig|1196095.117.peg.497","fig|1196095.124.peg.227","fig|1196095.122.peg.1377","fig|1196095.104.peg.1078","fig|1196095.115.peg.725","fig|1196095.114.peg.1249","fig|1196095.118.peg.264","fig|1196095.113.peg.18","fig|1196095.128.peg.1289","fig|1196095.113.peg.1184","fig|1196095.115.peg.1801","fig|1196095.128.peg.1991","fig|1196095.134.peg.530","fig|1196095.107.peg.1065","fig|1196095.111.peg.15","fig|1196095.125.peg.200","fig|1196095.116.peg.2691","fig|1196095.130.peg.57","fig|1196095.102.peg.1517","fig|1196095.108.peg.2051","fig|1196095.110.peg.55","fig|1196095.128.peg.376","fig|1196095.121.peg.851","fig|1196095.127.peg.2282","fig|1196095.132.peg.1833","fig|1196095.123.peg.707","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001814:","fig|1196095.133.peg.3623","fig|1196095.130.peg.1639","fig|1196095.102.peg.2322","fig|1196095.110.peg.1296","fig|1196095.120.peg.529","fig|1196095.94.peg.1239","fig|1196095.111.peg.1581","fig|1196095.99.peg.962","fig|1196095.100.peg.948","fig|1196095.128.peg.1778","fig|1196095.134.peg.1182","fig|1196095.135.peg.1142","fig|1196095.101.peg.307","fig|1196095.124.peg.657","fig|1196095.125.peg.131","fig|1196095.96.peg.792","fig|1196095.121.peg.1071","fig|1196095.104.peg.172","fig|1196095.126.peg.1676","fig|1196095.98.peg.1960","fig|1196095.95.peg.452","fig|1196095.109.peg.876","fig|1196095.105.peg.35","fig|1196095.103.peg.1182","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
