"","gene_1","gene_2","gene_3","gene_4","gene_5","gene_6","gene_7","gene_8","gene_9","gene_10","gene_11","gene_12","gene_13","gene_14","gene_15","gene_16","gene_17","gene_18","gene_19","gene_20","gene_21","gene_22","gene_23","gene_24","gene_25","gene_26","gene_27","gene_28","gene_29","gene_30","gene_31","gene_32","gene_33","gene_34","gene_35","gene_36","gene_37","gene_38","gene_39","gene_40","gene_41","gene_42","gene_43","gene_44","gene_45","gene_46","gene_47","gene_48","gene_49","gene_50","gene_51","gene_52","gene_53","gene_54","gene_55","gene_56","gene_57","gene_58","gene_59","gene_60","gene_61","gene_62","gene_63","gene_64","gene_65","gene_66","gene_67","gene_68","gene_69","gene_70","gene_71","gene_72","gene_73","gene_74","gene_75","gene_76","gene_77","gene_78","gene_79","gene_80","gene_81","gene_82","gene_83","gene_84","gene_85","gene_90","gene_91","gene_98","gene_110","gene_111","gene_130","gene_135","gene_169","gene_200","gene_201"
"OG0000637:","fig|1196095.117.peg.2485","fig|1196095.103.peg.1765","fig|1196095.134.peg.2032","fig|1196095.126.peg.1498","fig|1196095.120.peg.1155","fig|1196095.100.peg.931","fig|1196095.108.peg.1560","fig|1196095.131.peg.1213","fig|1196095.113.peg.1897","fig|1196095.102.peg.744","fig|1196095.129.peg.973","fig|1196095.119.peg.980","fig|1196095.104.peg.2101","fig|1196095.96.peg.406","fig|1196095.97.peg.57","fig|1196095.118.peg.1140","fig|1196095.123.peg.1623","fig|1196095.115.peg.1229","fig|1196095.105.peg.582","fig|1196095.128.peg.2271","fig|1196095.111.peg.1657","fig|1196095.127.peg.1457","fig|1196095.95.peg.680","fig|1196095.99.peg.1913","fig|1196095.125.peg.1923","fig|1196095.116.peg.271","fig|1196095.110.peg.1351","fig|1196095.124.peg.358","fig|1196095.135.peg.2189","fig|1196095.94.peg.365","fig|1196095.114.peg.172","fig|1196095.130.peg.2309","fig|1196095.101.peg.1833","fig|1196095.121.peg.1795","fig|1196095.133.peg.2819","fig|1196095.132.peg.960","fig|1196095.109.peg.1153","fig|1196095.112.peg.551","fig|1196095.107.peg.10","fig|1196095.122.peg.1599","fig|1196095.106.peg.60","fig|1196095.98.peg.1098","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000677:","fig|1196095.121.peg.942","fig|1196095.112.peg.1416","fig|1196095.96.peg.689","fig|1196095.109.peg.2369","fig|1196095.108.peg.964","fig|1196095.122.peg.415","fig|1196095.127.peg.1592","fig|1196095.97.peg.1595","fig|1196095.99.peg.1604","fig|1196095.103.peg.1509","fig|1196095.117.peg.2143","fig|1196095.95.peg.1690","fig|1196095.133.peg.144","fig|1196095.134.peg.757","fig|1196095.129.peg.61","fig|1196095.107.peg.2069","fig|1196095.115.peg.242","fig|1196095.94.peg.1499","fig|1196095.125.peg.1984","fig|1196095.111.peg.1315","fig|1196095.113.peg.993","fig|1196095.118.peg.1218","fig|1196095.104.peg.1781","fig|1196095.128.peg.969","fig|1196095.102.peg.47","fig|1196095.100.peg.1038","fig|1196095.123.peg.224","fig|1196095.132.peg.1605","fig|1196095.119.peg.243","fig|1196095.105.peg.1562","fig|1196095.135.peg.2085","fig|1196095.130.peg.861","fig|1196095.120.peg.1918","fig|1196095.110.peg.1555","fig|1196095.98.peg.779","fig|1196095.131.peg.763","fig|1196095.101.peg.1753","fig|1196095.124.peg.128","fig|1196095.114.peg.70","fig|1196095.126.peg.388","fig|1196095.106.peg.264","fig|1196095.116.peg.863","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000978:","fig|1196095.114.peg.471","fig|1196095.94.peg.121","fig|1196095.132.peg.564","fig|1196095.125.peg.1043","fig|1196095.119.peg.1576","fig|1196095.129.peg.572","fig|1196095.123.peg.628","fig|1196095.99.peg.112","fig|1196095.120.peg.1536","fig|1196095.96.peg.2050","fig|1196095.130.peg.290","fig|1196095.122.peg.1078","fig|1196095.127.peg.399","fig|1196095.124.peg.1735","fig|1196095.112.peg.777","fig|1196095.128.peg.2554","fig|1196095.103.peg.375","fig|1196095.115.peg.1313","fig|1196095.101.peg.84","fig|1196095.105.peg.928","fig|1196095.118.peg.1479","fig|1196095.126.peg.1855","fig|1196095.133.peg.2767","fig|1196095.121.peg.1836","fig|1196095.117.peg.2379","fig|1196095.109.peg.1032","fig|1196095.116.peg.977","fig|1196095.95.peg.962","fig|1196095.104.peg.497","fig|1196095.131.peg.141","fig|1196095.97.peg.482","fig|1196095.110.peg.970","fig|1196095.135.peg.559","fig|1196095.113.peg.630","fig|1196095.98.peg.268","fig|1196095.111.peg.1880","fig|1196095.108.peg.2231","fig|1196095.134.peg.334","fig|1196095.102.peg.505","fig|1196095.100.peg.288","fig|1196095.106.peg.536","fig|1196095.107.peg.1875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001054:","fig|1196095.96.peg.1696","fig|1196095.117.peg.662","fig|1196095.94.peg.608","fig|1196095.104.peg.2223","fig|1196095.102.peg.1754","fig|1196095.114.peg.803","fig|1196095.115.peg.621","fig|1196095.116.peg.23","fig|1196095.128.peg.1826","fig|1196095.132.peg.278","fig|1196095.100.peg.1150","fig|1196095.133.peg.2599","fig|1196095.134.peg.83","fig|1196095.109.peg.715","fig|1196095.130.peg.138","fig|1196095.126.peg.534","fig|1196095.124.peg.2612","fig|1196095.111.peg.2618","fig|1196095.103.peg.1597","fig|1196095.108.peg.898","fig|1196095.112.peg.950","fig|1196095.123.peg.1363","fig|1196095.95.peg.1575","fig|1196095.105.peg.2040","fig|1196095.127.peg.621","fig|1196095.131.peg.239","fig|1196095.119.peg.1384","fig|1196095.98.peg.988","fig|1196095.121.peg.1254","fig|1196095.129.peg.1806","fig|1196095.101.peg.889","fig|1196095.107.peg.1412","fig|1196095.135.peg.1855","fig|1196095.120.peg.2424","fig|1196095.125.peg.1846","fig|1196095.110.peg.2294","fig|1196095.122.peg.490","fig|1196095.113.peg.1025","fig|1196095.97.peg.2202","fig|1196095.118.peg.715","fig|1196095.106.peg.1099","fig|1196095.99.peg.1356","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001092:","fig|1196095.107.peg.898","fig|1196095.122.peg.1275","fig|1196095.112.peg.146","fig|1196095.129.peg.170","fig|1196095.127.peg.1115","fig|1196095.97.peg.1302","fig|1196095.133.peg.3735","fig|1196095.128.peg.1159","fig|1196095.109.peg.1506","fig|1196095.131.peg.678","fig|1196095.119.peg.88","fig|1196095.99.peg.757","fig|1196095.130.peg.1009","fig|1196095.126.peg.1813","fig|1196095.111.peg.1545","fig|1196095.125.peg.707","fig|1196095.121.peg.2412","fig|1196095.118.peg.760","fig|1196095.103.peg.1686","fig|1196095.114.peg.1163","fig|1196095.132.peg.106","fig|1196095.120.peg.1433","fig|1196095.102.peg.2065","fig|1196095.116.peg.2770","fig|1196095.115.peg.1556","fig|1196095.134.peg.2200","fig|1196095.101.peg.1984","fig|1196095.110.peg.1260","fig|1196095.99.peg.879","fig|1196095.96.peg.827","fig|1196095.108.peg.1440","fig|1196095.95.peg.1812","fig|1196095.135.peg.1015","fig|1196095.100.peg.246","fig|1196095.104.peg.137","fig|1196095.94.peg.1621","fig|1196095.124.peg.691","fig|1196095.117.peg.2035","fig|1196095.123.peg.116","fig|1196095.98.peg.936","fig|1196095.106.peg.2142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001103:","fig|1196095.127.peg.1096","fig|1196095.102.peg.2046","fig|1196095.98.peg.917","fig|1196095.123.peg.97","fig|1196095.130.peg.990","fig|1196095.122.peg.1256","fig|1196095.108.peg.1421","fig|1196095.97.peg.1321","fig|1196095.101.peg.2003","fig|1196095.121.peg.2431","fig|1196095.120.peg.1452","fig|1196095.99.peg.898","fig|1196095.112.peg.127","fig|1196095.114.peg.1144","fig|1196095.116.peg.2789","fig|1196095.132.peg.87","fig|1196095.128.peg.1140","fig|1196095.115.peg.1537","fig|1196095.126.peg.1832","fig|1196095.133.peg.2515","fig|1196095.110.peg.1241","fig|1196095.129.peg.151","fig|1196095.125.peg.726","fig|1196095.99.peg.738","fig|1196095.103.peg.1667","fig|1196095.100.peg.265","fig|1196095.111.peg.1526","fig|1196095.107.peg.916","fig|1196095.117.peg.2016","fig|1196095.131.peg.697","fig|1196095.96.peg.846","fig|1196095.119.peg.107","fig|1196095.94.peg.1602","fig|1196095.95.peg.1793","fig|1196095.118.peg.779","fig|1196095.134.peg.2219","fig|1196095.104.peg.118","fig|1196095.135.peg.1034","fig|1196095.124.peg.710","fig|1196095.109.peg.1487","fig|1196095.106.peg.2161","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001174:","fig|1196095.95.peg.1219","fig|1196095.109.peg.1968","fig|1196095.122.peg.2079","fig|1196095.105.peg.1856","fig|1196095.120.peg.359","fig|1196095.100.peg.824","fig|1196095.115.peg.2298","fig|1196095.128.peg.346","fig|1196095.121.peg.789","fig|1196095.134.peg.1599","fig|1196095.97.peg.382","fig|1196095.119.peg.709","fig|1196095.101.peg.1193","fig|1196095.94.peg.1299","fig|1196095.124.peg.1714","fig|1196095.117.peg.2353","fig|1196095.130.peg.399","fig|1196095.98.peg.37","fig|1196095.104.peg.2492","fig|1196095.111.peg.508","fig|1196095.114.peg.1674","fig|1196095.99.peg.1404","fig|1196095.118.peg.1090","fig|1196095.107.peg.1614","fig|1196095.116.peg.962","fig|1196095.135.peg.1686","fig|1196095.102.peg.1723","fig|1196095.112.peg.604","fig|1196095.123.peg.2031","fig|1196095.96.peg.982","fig|1196095.126.peg.67","fig|1196095.132.peg.1964","fig|1196095.125.peg.264","fig|1196095.129.peg.1891","fig|1196095.131.peg.1804","fig|1196095.103.peg.477","fig|1196095.108.peg.1880","fig|1196095.110.peg.2049","fig|1196095.113.peg.675","fig|1196095.127.peg.197","fig|1196095.106.peg.2066","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001186:","fig|1196095.95.peg.683","fig|1196095.117.peg.2482","fig|1196095.116.peg.274","fig|1196095.126.peg.1495","fig|1196095.120.peg.1152","fig|1196095.127.peg.1460","fig|1196095.124.peg.355","fig|1196095.103.peg.1762","fig|1196095.94.peg.368","fig|1196095.109.peg.1156","fig|1196095.131.peg.1216","fig|1196095.113.peg.1894","fig|1196095.135.peg.2186","fig|1196095.119.peg.977","fig|1196095.110.peg.1348","fig|1196095.125.peg.1926","fig|1196095.133.peg.3054","fig|1196095.98.peg.1101","fig|1196095.102.peg.741","fig|1196095.118.peg.1143","fig|1196095.101.peg.1830","fig|1196095.129.peg.976","fig|1196095.100.peg.928","fig|1196095.112.peg.554","fig|1196095.104.peg.2104","fig|1196095.96.peg.403","fig|1196095.132.peg.957","fig|1196095.114.peg.175","fig|1196095.107.peg.13","fig|1196095.97.peg.54","fig|1196095.134.peg.2029","fig|1196095.115.peg.1226","fig|1196095.105.peg.585","fig|1196095.111.peg.1660","fig|1196095.123.peg.1620","fig|1196095.122.peg.1596","fig|1196095.130.peg.2306","fig|1196095.121.peg.1792","fig|1196095.108.peg.1557","fig|1196095.128.peg.2268","fig|1196095.106.peg.59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001268:","fig|1196095.95.peg.2046","fig|1196095.108.peg.1810","fig|1196095.125.peg.1520","fig|1196095.100.peg.1690","fig|1196095.105.peg.1187","fig|1196095.107.peg.781","fig|1196095.122.peg.1646","fig|1196095.121.peg.2594","fig|1196095.98.peg.480","fig|1196095.109.peg.1778","fig|1196095.97.peg.1984","fig|1196095.115.peg.551","fig|1196095.111.peg.1158","fig|1196095.134.peg.916","fig|1196095.117.peg.381","fig|1196095.114.peg.1999","fig|1196095.132.peg.1334","fig|1196095.135.peg.143","fig|1196095.110.peg.1723","fig|1196095.128.peg.1613","fig|1196095.118.peg.1932","fig|1196095.131.peg.523","fig|1196095.126.peg.299","fig|1196095.103.peg.1068","fig|1196095.112.peg.1310","fig|1196095.129.peg.1356","fig|1196095.116.peg.1675","fig|1196095.123.peg.767","fig|1196095.101.peg.423","fig|1196095.119.peg.1298","fig|1196095.130.peg.2070","fig|1196095.120.peg.874","fig|1196095.94.peg.1841","fig|1196095.99.peg.2019","fig|1196095.102.peg.101","fig|1196095.124.peg.2236","fig|1196095.127.peg.1829","fig|1196095.96.peg.71","fig|1196095.113.peg.1786","fig|1196095.104.peg.245","fig|1196095.106.peg.1441","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001298:","fig|1196095.119.peg.1138","fig|1196095.100.peg.148","fig|1196095.127.peg.2144","fig|1196095.114.peg.1393","fig|1196095.102.peg.1075","fig|1196095.97.peg.2349","fig|1196095.111.peg.2299","fig|1196095.110.peg.1440","fig|1196095.118.peg.2491","fig|1196095.131.peg.906","fig|1196095.109.peg.907","fig|1196095.99.peg.992","fig|1196095.113.peg.1358","fig|1196095.104.peg.33","fig|1196095.115.peg.951","fig|1196095.96.peg.1812","fig|1196095.116.peg.1260","fig|1196095.125.peg.2435","fig|1196095.122.peg.1867","fig|1196095.120.peg.39","fig|1196095.95.peg.1915","fig|1196095.135.peg.467","fig|1196095.112.peg.226","fig|1196095.105.peg.1651","fig|1196095.108.peg.1366","fig|1196095.123.peg.1013","fig|1196095.121.peg.611","fig|1196095.132.peg.209","fig|1196095.107.peg.1026","fig|1196095.130.peg.1131","fig|1196095.94.peg.845","fig|1196095.101.peg.1318","fig|1196095.98.peg.1991","fig|1196095.134.peg.463","fig|1196095.103.peg.752","fig|1196095.124.peg.1975","fig|1196095.128.peg.1338","fig|1196095.129.peg.343","fig|1196095.126.peg.1308","fig|1196095.117.peg.1180","fig|1196095.106.peg.1812","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001316:","fig|1196095.101.peg.341","fig|1196095.109.peg.801","fig|1196095.129.peg.1274","fig|1196095.100.peg.983","fig|1196095.114.peg.395","fig|1196095.107.peg.1374","fig|1196095.117.peg.2683","fig|1196095.132.peg.1715","fig|1196095.96.peg.2369","fig|1196095.124.peg.2445","fig|1196095.111.peg.2480","fig|1196095.94.peg.1401","fig|1196095.99.peg.491","fig|1196095.131.peg.447","fig|1196095.116.peg.2353","fig|1196095.128.peg.1696","fig|1196095.123.peg.2189","fig|1196095.103.peg.1147","fig|1196095.115.peg.2130","fig|1196095.113.peg.692","fig|1196095.108.peg.385","fig|1196095.122.peg.1996","fig|1196095.135.peg.1315","fig|1196095.121.peg.1030","fig|1196095.112.peg.85","fig|1196095.104.peg.658","fig|1196095.110.peg.1895","fig|1196095.120.peg.2378","fig|1196095.125.peg.1619","fig|1196095.126.peg.1642","fig|1196095.97.peg.2158","fig|1196095.127.peg.25","fig|1196095.134.peg.2082","fig|1196095.102.peg.795","fig|1196095.98.peg.168","fig|1196095.105.peg.2127","fig|1196095.118.peg.2527","fig|1196095.130.peg.1982","fig|1196095.95.peg.1040","fig|1196095.119.peg.1979","fig|1196095.106.peg.248","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001319:","fig|1196095.115.peg.244","fig|1196095.135.peg.2083","fig|1196095.111.peg.1317","fig|1196095.126.peg.386","fig|1196095.134.peg.759","fig|1196095.102.peg.45","fig|1196095.100.peg.1040","fig|1196095.130.peg.859","fig|1196095.132.peg.1607","fig|1196095.104.peg.1779","fig|1196095.110.peg.1553","fig|1196095.95.peg.1688","fig|1196095.119.peg.241","fig|1196095.108.peg.966","fig|1196095.128.peg.971","fig|1196095.117.peg.2145","fig|1196095.120.peg.1920","fig|1196095.114.peg.68","fig|1196095.99.peg.1606","fig|1196095.112.peg.1414","fig|1196095.103.peg.1511","fig|1196095.98.peg.777","fig|1196095.131.peg.765","fig|1196095.109.peg.2371","fig|1196095.125.peg.1986","fig|1196095.116.peg.865","fig|1196095.121.peg.940","fig|1196095.107.peg.2071","fig|1196095.123.peg.222","fig|1196095.97.peg.1597","fig|1196095.127.peg.1590","fig|1196095.113.peg.991","fig|1196095.96.peg.687","fig|1196095.122.peg.413","fig|1196095.118.peg.1216","fig|1196095.94.peg.1497","fig|1196095.101.peg.1751","fig|1196095.124.peg.130","fig|1196095.105.peg.1560","fig|1196095.129.peg.59","fig|1196095.106.peg.262","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001328:","fig|1196095.110.peg.2084","fig|1196095.130.peg.448","fig|1196095.104.peg.2516","fig|1196095.118.peg.895","fig|1196095.94.peg.2083","fig|1196095.125.peg.1689","fig|1196095.135.peg.1790","fig|1196095.96.peg.2038","fig|1196095.134.peg.1548","fig|1196095.132.peg.1170","fig|1196095.112.peg.35","fig|1196095.114.peg.1580","fig|1196095.131.peg.338","fig|1196095.103.peg.95","fig|1196095.120.peg.616","fig|1196095.108.peg.1120","fig|1196095.97.peg.2270","fig|1196095.119.peg.1322","fig|1196095.123.peg.275","fig|1196095.109.peg.502","fig|1196095.121.peg.2656","fig|1196095.117.peg.2328","fig|1196095.95.peg.1155","fig|1196095.116.peg.506","fig|1196095.128.peg.449","fig|1196095.111.peg.2013","fig|1196095.121.peg.1119","fig|1196095.113.peg.182","fig|1196095.122.peg.1136","fig|1196095.98.peg.1530","fig|1196095.100.peg.1393","fig|1196095.127.peg.292","fig|1196095.124.peg.1687","fig|1196095.126.peg.1025","fig|1196095.101.peg.1286","fig|1196095.99.peg.599","fig|1196095.129.peg.1158","fig|1196095.102.peg.782","fig|1196095.107.peg.186","fig|1196095.115.peg.1408","fig|1196095.106.peg.1792","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001332:","fig|1196095.97.peg.758","fig|1196095.109.peg.1616","fig|1196095.121.peg.55","fig|1196095.118.peg.2185","fig|1196095.101.peg.540","fig|1196095.134.peg.1846","fig|1196095.112.peg.1245","fig|1196095.117.peg.1327","fig|1196095.119.peg.882","fig|1196095.114.peg.1811","fig|1196095.115.peg.357","fig|1196095.99.peg.1286","fig|1196095.110.peg.147","fig|1196095.116.peg.1414","fig|1196095.111.peg.2204","fig|1196095.98.peg.1793","fig|1196095.107.peg.1248","fig|1196095.131.peg.1442","fig|1196095.128.peg.1916","fig|1196095.103.peg.1225","fig|1196095.125.peg.1300","fig|1196095.129.peg.696","fig|1196095.132.peg.1503","fig|1196095.127.peg.1645","fig|1196095.120.peg.2233","fig|1196095.105.peg.1337","fig|1196095.130.peg.607","fig|1196095.108.peg.688","fig|1196095.96.peg.1241","fig|1196095.135.peg.385","fig|1196095.126.peg.1412","fig|1196095.113.peg.1926","fig|1196095.123.peg.1811","fig|1196095.95.peg.70","fig|1196095.102.peg.526","fig|1196095.122.peg.118","fig|1196095.124.peg.2136","fig|1196095.94.peg.484","fig|1196095.104.peg.1980","fig|1196095.100.peg.1460","fig|1196095.106.peg.1170","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001335:","fig|1196095.122.peg.1704","fig|1196095.97.peg.2026","fig|1196095.101.peg.383","fig|1196095.114.peg.2053","fig|1196095.135.peg.1349","fig|1196095.124.peg.995","fig|1196095.131.peg.482","fig|1196095.112.peg.1354","fig|1196095.117.peg.1005","fig|1196095.110.peg.1376","fig|1196095.132.peg.1284","fig|1196095.100.peg.1730","fig|1196095.129.peg.1310","fig|1196095.116.peg.2305","fig|1196095.107.peg.491","fig|1196095.95.peg.1998","fig|1196095.118.peg.417","fig|1196095.119.peg.1252","fig|1196095.130.peg.2021","fig|1196095.108.peg.1853","fig|1196095.103.peg.1109","fig|1196095.111.peg.2055","fig|1196095.109.peg.1824","fig|1196095.134.peg.965","fig|1196095.99.peg.419","fig|1196095.94.peg.1793","fig|1196095.115.peg.1654","fig|1196095.104.peg.2142","fig|1196095.126.peg.256","fig|1196095.120.peg.2452","fig|1196095.121.peg.2545","fig|1196095.98.peg.527","fig|1196095.105.peg.1278","fig|1196095.128.peg.589","fig|1196095.125.peg.1570","fig|1196095.102.peg.2311","fig|1196095.113.peg.1744","fig|1196095.123.peg.1906","fig|1196095.127.peg.1886","fig|1196095.96.peg.14","fig|1196095.106.peg.2303","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001353:","fig|1196095.103.peg.489","fig|1196095.112.peg.923","fig|1196095.135.peg.1674","fig|1196095.127.peg.182","fig|1196095.134.peg.1615","fig|1196095.104.peg.2424","fig|1196095.117.peg.1698","fig|1196095.108.peg.1895","fig|1196095.94.peg.1310","fig|1196095.101.peg.1205","fig|1196095.125.peg.252","fig|1196095.113.peg.660","fig|1196095.130.peg.383","fig|1196095.107.peg.1057","fig|1196095.116.peg.2537","fig|1196095.105.peg.8","fig|1196095.128.peg.693","fig|1196095.95.peg.1208","fig|1196095.123.peg.2044","fig|1196095.114.peg.1687","fig|1196095.118.peg.1432","fig|1196095.100.peg.836","fig|1196095.115.peg.2281","fig|1196095.124.peg.1591","fig|1196095.119.peg.696","fig|1196095.110.peg.2540","fig|1196095.99.peg.2123","fig|1196095.97.peg.370","fig|1196095.131.peg.1790","fig|1196095.132.peg.1978","fig|1196095.121.peg.777","fig|1196095.111.peg.527","fig|1196095.102.peg.1709","fig|1196095.96.peg.996","fig|1196095.129.peg.1906","fig|1196095.126.peg.79","fig|1196095.122.peg.2092","fig|1196095.120.peg.2500","fig|1196095.109.peg.1025","fig|1196095.98.peg.1012","fig|1196095.106.peg.1117","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001365:","fig|1196095.125.peg.1839","fig|1196095.109.peg.722","fig|1196095.96.peg.1703","fig|1196095.127.peg.632","fig|1196095.122.peg.502","fig|1196095.131.peg.247","fig|1196095.113.peg.1032","fig|1196095.114.peg.815","fig|1196095.102.peg.1747","fig|1196095.101.peg.882","fig|1196095.115.peg.638","fig|1196095.116.peg.16","fig|1196095.121.peg.1247","fig|1196095.119.peg.1391","fig|1196095.128.peg.1818","fig|1196095.104.peg.2216","fig|1196095.117.peg.655","fig|1196095.99.peg.1363","fig|1196095.95.peg.1568","fig|1196095.107.peg.1405","fig|1196095.100.peg.1157","fig|1196095.120.peg.2417","fig|1196095.134.peg.93","fig|1196095.105.peg.2047","fig|1196095.123.peg.1350","fig|1196095.110.peg.2301","fig|1196095.135.peg.1848","fig|1196095.130.peg.95","fig|1196095.94.peg.601","fig|1196095.108.peg.905","fig|1196095.97.peg.2195","fig|1196095.103.peg.1590","fig|1196095.112.peg.943","fig|1196095.124.peg.2619","fig|1196095.118.peg.708","fig|1196095.132.peg.664","fig|1196095.126.peg.527","fig|1196095.98.peg.995","fig|1196095.129.peg.1814","fig|1196095.111.peg.2611","fig|1196095.106.peg.625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000073:","fig|1196095.120.peg.2075","fig|1196095.99.peg.95","fig|1196095.112.peg.894","fig|1196095.112.peg.2069","fig|1196095.107.peg.675","fig|1196095.118.peg.7","fig|1196095.104.peg.2271","fig|1196095.99.peg.1980","fig|1196095.116.peg.2665","fig|1196095.102.peg.358","fig|1196095.111.peg.544","fig|1196095.110.peg.2523","fig|1196095.109.peg.2012","fig|1196095.98.peg.674","fig|1196095.121.peg.387","fig|1196095.105.peg.528","fig|1196095.116.peg.2555","fig|1196095.124.peg.1274","fig|1196095.94.peg.672","fig|1196095.121.peg.386","fig|1196095.97.peg.1794","fig|1196095.121.peg.2778","fig|1196095.121.peg.2777","fig|1196095.121.peg.1481","fig|1196095.121.peg.1380","fig|1196095.125.peg.627","fig|1196095.111.peg.1501","fig|1196095.125.peg.1076","fig|1196095.125.peg.1075","fig|1196095.125.peg.628","fig|1196095.96.peg.878","fig|1196095.125.peg.2230","fig|1196095.125.peg.2229","fig|1196095.96.peg.875","fig|1196095.118.peg.9","fig|1196095.104.peg.2268","fig|1196095.120.peg.495","fig|1196095.124.peg.1272","fig|1196095.119.peg.1179","fig|1196095.98.peg.802","fig|1196095.110.peg.2521","fig|1196095.106.peg.413","fig|1196095.106.peg.180","fig|1196095.97.peg.187","fig|1196095.121.peg.388","fig|1196095.117.peg.1679","fig|1196095.121.peg.521","fig|1196095.117.peg.1802","fig|1196095.95.peg.1360","fig|1196095.109.peg.2267","fig|1196095.121.peg.1379","fig|1196095.107.peg.63","fig|1196095.105.peg.527","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000077:","fig|1196095.130.peg.986","fig|1196095.118.peg.783","fig|1196095.101.peg.2007","fig|1196095.112.peg.123","fig|1196095.102.peg.2042","fig|1196095.96.peg.850","fig|1196095.108.peg.1417","fig|1196095.128.peg.1135","fig|1196095.104.peg.19","fig|1196095.114.peg.1381","fig|1196095.119.peg.111","fig|1196095.125.peg.730","fig|1196095.111.peg.1522","fig|1196095.102.peg.1374","fig|1196095.95.peg.1789","fig|1196095.133.peg.1768","fig|1196095.110.peg.1454","fig|1196095.97.peg.1325","fig|1196095.120.peg.1456","fig|1196095.107.peg.920","fig|1196095.99.peg.734","fig|1196095.99.peg.902","fig|1196095.113.peg.2004","fig|1196095.109.peg.1483","fig|1196095.118.peg.511","fig|1196095.104.peg.114","fig|1196095.123.peg.93","fig|1196095.127.peg.1092","fig|1196095.122.peg.1252","fig|1196095.121.peg.2435","fig|1196095.114.peg.1140","fig|1196095.132.peg.83","fig|1196095.131.peg.701","fig|1196095.126.peg.1836","fig|1196095.115.peg.1530","fig|1196095.103.peg.1663","fig|1196095.134.peg.2223","fig|1196095.110.peg.1237","fig|1196095.98.peg.913","fig|1196095.129.peg.146","fig|1196095.116.peg.2793","fig|1196095.106.peg.2165","fig|1196095.117.peg.2012","fig|1196095.135.peg.1038","fig|1196095.105.peg.1662","fig|1196095.111.peg.2285","fig|1196095.120.peg.2312","fig|1196095.94.peg.1598","fig|1196095.100.peg.269","fig|1196095.124.peg.714","fig|1196095.124.peg.1962","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
